,store,new_store,works,region
1088,0af2e457fed10feef5f2a1507b084e93,경기도_160,1,경기도
1089,e329a51054986be1d9fff5a6e1e338dc,경기도_56,11,경기도
1090,9323647349d64eb83532e35e4c522d12,충청북도_6,7,충청북도
1091,f189524dc65d0f951e51af153dbebcb5,충청북도_13,20,충청북도
1092,a018b82c0a32865b09e30dcd48b7d99e,서울특별시_71,10,서울특별시
1093,568af29bee04fa310cbd47e871c826b8,전라남도_22,23,전라남도
1094,d56106ee9cdae779ec47f8a802883c40,경상북도_73,18,경상북도
1095,014d789f86c1be0d141af61c9446c27b,경기도_102,4,경기도
1096,bbcb2c280b7ba74994148f0278371a9a,경기도_97,6,경기도
1097,d152874c7a37e5fa324fd802fa4e40f1,전라남도_41,5,전라남도
1098,fcc39cef073cfa95d8ca0078c7dda89e,충청남도_3,21,충청남도
1099,cf62fcc3f4434bbc6d87c22b48077817,서울특별시_36,27,서울특별시
1100,acdd0fbd483e27d8f302ea9f914bbab6,광주광역시_7,25,광주광역시
1101,03e5c7563353090e8b7569515103d173,경상남도_94,14,경상남도
1102,596c794b4e092dfea8e237fc01242b83,대전광역시_29,31,대전광역시
1103,85a7772ee95dbceb51ebd77945e63bbc,경상남도_76,89,경상남도
1104,abe41863df73082c5c24a9cdc7061990,부산광역시_106,46,부산광역시
1105,1c63ac1c85446f394ff95171b3352c03,충청남도_40,31,충청남도
1106,731d5fb5d31ee7b8b71b080e2fbc5ccb,인천광역시_3,1,인천광역시
1107,819bdb044b7b8cec408836b9ccb9d54b,부산광역시_17,14,부산광역시
1108,2405851dbcaaefb5112ff7b73786518c,서울특별시_16,7,서울특별시
1109,de526948e0fe755a59b6c73d361b4946,인천광역시_46,12,인천광역시
1110,e3268bbec669b3b88902f65a548d5064,경상남도_52,1,경상남도
1111,c75aa28b17f6bbd24f084284e95734ed,경상북도_51,2,경상북도
1112,823e08046949726936ac6d5ec803c3ff,서울특별시_18,11,서울특별시
1113,1a47b068b6f70ef4dfe2666654f59f7f,인천광역시_44,18,인천광역시
1114,9ebc1e5681285da4605d8d7c9a89b513,대구광역시_66,11,대구광역시
1115,18eb93a2efb00a4f7500bb419f661238,경기도_249,12,경기도
1116,d94bba504f1055d900a5c60d696b6209,울산광역시_22,33,울산광역시
1117,c0e73b7a7843ea2f0203b6428e0030a2,서울특별시_143,2,서울특별시
1118,9ea1741d7c565e12bb3357a26b6c5367,서울특별시_121,21,서울특별시
1119,d557a8549899bea49331c425a5ed11d4,서울특별시_142,11,서울특별시
1120,2d14233fb3ed4bcab7b5ab5bed648576,인천광역시_78,45,인천광역시
1121,39384fbabe00ba43f28326d64866b7ab,전라남도_29,7,전라남도
1122,45439db14f0db25cf874402daddadfc4,경상남도_63,19,경상남도
1123,42e03d91fc9082c976c34eb4057792a9,인천광역시_13,17,인천광역시
1124,730b6346ae9bfca27b5afd42a6df18d5,경기도_266,4,경기도
1125,315e057a7353908201340e0cd8086a9b,인천광역시_69,21,인천광역시
1126,943337ba1e2a748a4955d22b20128937,서울특별시_144,1,서울특별시
1127,1c69b6536b73c905e9b6003838bbe328,전라남도_31,4,전라남도
1128,f09ed0cdb0daec898ae3a695bf9f9669,경기도_289,1,경기도
1129,3d177a2321ce853b3a01dcf8e6dfbea9,경기도_282,42,경기도
1130,3baa0ca60e465a245530754f0aa229c2,경상북도_19,12,경상북도
1131,1f96c08c49db67bb8c6e710c4a1a96eb,광주광역시_32,2,광주광역시
1132,a9ea2eb4e58f79f3f63a05a1a2f30eb7,경기도_235,9,경기도
1133,c9cac09a854b0b66de5590558786abfa,부산광역시_73,15,부산광역시
1134,adc8b1ea9723d748031a358eb3ce8fcd,대구광역시_58,22,대구광역시
1135,0c0253c5e2b1c7553434f64bd73954e2,울산광역시_11,6,울산광역시
1136,dc0630adafcde07e8ce0152fb9716892,강원도_27,4,강원도
1137,0bdb58599ffe601087a11976a7e552ea,광주광역시_5,5,광주광역시
1138,f723b5ecad27d130fa4cdd70aea1edb8,경상북도_17,5,경상북도
1139,eda5ba2918ee7a7cb4afbb256429c8b0,경기도_65,21,경기도
1140,5f265c791b670288e8792d063856239b,충청남도_0,5,충청남도
1141,211882c76a732e59f4b6b15bc38088ac,대전광역시_24,1,대전광역시
1142,e40f457b7c2d0b72f3fb4b900fb4d1e0,경기도_106,7,경기도
1143,6c6512a7c6758d842bb6bd485307707f,대구광역시_71,3,대구광역시
1144,2edc8e9ec7b9f320e11d7413228474b5,전라남도_37,11,전라남도
1145,70b9851a499fe76de792ddd4a88b612c,경기도_31,463,경기도
1146,b5235cf84fd508050280c3e57c80a974,충청남도_38,1,충청남도
1147,09414f1645f22ccfceb180d13e2661c5,경기도_48,12,경기도
1148,83a9389f08b553dc9ff2148d838a2711,경기도_170,11,경기도
1149,c3c9ae44df238ce1aa5ee3cafea6fdfb,경상남도_31,3,경상남도
1150,cdf3d524a494da87c3e8a187c089c5b6,경기도_290,26,경기도
1151,f6c5424c645b401d17d18310ac62a3ff,부산광역시_85,1,부산광역시
1152,09b9edd5b8854b293d4051e51e016af8,경상남도_93,13,경상남도
1153,e6f6138712dde6f9920988c297acc311,제주특별자치도_12,52,제주특별자치도
1154,49fa9b177ca639caec8075360337fa27,제주특별자치도_2,3,제주특별자치도
1155,723f46f29f43e94efa6a8c09f205f194,대구광역시_35,3,대구광역시
1156,a875d80682625aac46ae2ba318348411,강원도_0,6,강원도
1157,0dddd012d2874f138253223118dc750c,전라북도_20,13,전라북도
1158,3528ae59d47a7560d74e07b6761dce94,경기도_222,19,경기도
1159,5949d2d1b2581b48b293986166e3903e,인천광역시_58,3,인천광역시
1160,6e5808d5e5da68740c1dac67fec4a258,서울특별시_91,1,서울특별시
1161,94925b92948c7a0340ceb8c6af55ef10,대구광역시_55,9,대구광역시
1162,c113acbeb389d9e891ca742dfa9fc272,서울특별시_100,48,서울특별시
1163,c4b6531f5c1f524014ccb3bf32af185c,서울특별시_19,37,서울특별시
1164,e21d899d0be15edee0efa33e4884d523,강원도_26,3,강원도
1165,c23d8f81043fa77b372c7d6ea970c612,인천광역시_47,5,인천광역시
1166,be6442b87f0c68761aa70f1256cfb6dd,충청남도_35,5,충청남도
1167,fc96b0fed220cce0c3749d497c01768b,경상남도_75,6,경상남도
1168,e9d3bb30ce7520eff4b9feef9dd2b8ca,울산광역시_21,8,울산광역시
1169,03622251de6d37eee63ec6ee3a27e7bd,대구광역시_34,5,대구광역시
1170,a24e9224dfa00ee358f1ac3274c96a1d,광주광역시_11,10,광주광역시
1171,13b7859d7f49a40d542ad1fb4a93a609,경기도_154,6,경기도
1172,5bc8653b778d973ee6302a138f7c198b,경상북도_68,6,경상북도
1173,2e860fdad99a39ffd84f89eca6e6cb2f,충청남도_27,2,충청남도
1174,71e291e8a4b268afd25ec12666e31abc,충청남도_5,2,충청남도
1175,fc2053c9b7b01f814d041f0db16eecaf,충청남도_22,3,충청남도
1176,b0c0f9e7d9d12c16e61dd75d1e1d4884,서울특별시_88,1,서울특별시
1177,c8660dae74871f7d5a719388ff9c3d3a,서울특별시_63,1,서울특별시
1178,c661eee101fe19fdafd61e230ee7b77b,전라북도_33,3,전라북도
1179,5328fdb6b14a2997c613d299d01d5701,경상북도_48,3,경상북도
1180,85dab8ab693984d4b80b9865290a507f,경기도_126,6,경기도
1181,4c4fcc6f5f39d4cb6af327b1d746c35d,충청남도_19,3,충청남도
1182,f2ffd4249e246da7166df4b16fe88fc8,충청남도_2,5,충청남도
1183,948d2f625530edcd88265faf1cd49c7f,인천광역시_57,2,인천광역시
1184,ee273c4996743311600f981641336974,경상남도_78,12,경상남도
1185,a8702a9ef71c36d63c6d02702e60ba48,전라북도_41,3,전라북도
1186,e3f34c398648a808f6754ee927c3d581,서울특별시_140,1,서울특별시
1187,f7b32a370869300ab9ebe1fa4f5abff2,충청북도_3,2,충청북도
1188,f1c30d063a3dfda21e40ca7d7451b1d8,서울특별시_42,6,서울특별시
1189,ab8aee405b08224d65b3d1fc1617c78c,경상북도_78,1,경상북도
1190,ed538e5c945b17e19d54b87c084a5bb5,강원도_2,5,강원도
1191,61a336f76fde4833903108c2cc03b583,경상북도_13,3,경상북도
1192,573e7353e77b203257f96ceecde28a69,경기도_153,1,경기도
1193,6855dce1353dbc36d7803ec3b948cc3c,nan_1,12,nan
1194,1eb9b31bbd180caa3f68ce7bf3e7282c,전라남도_10,1,전라남도
1195,f05289cf43617a4733082b2600beeb46,부산광역시_32,2,부산광역시
1196,386e15d80fa9eec68a4722bdb93fb39e,서울특별시_82,1,서울특별시
1197,f0f1f2379fe76841e3371ff6729308c1,전라남도_12,2,전라남도
1198,b5c8ebad9c0e01f41cbeeef768ec3df7,서울특별시_97,7,서울특별시
1199,875411bfb01952786aa3504fa91b2f41,경기도_253,2,경기도
1200,ace4e09be7a6983d7a5f39366f89f99f,경상남도_5,1,경상남도
1201,76c05d1b1f0c85ea04757d013fb568e8,부산광역시_98,1,부산광역시
1202,3514c74e4d58399f6a7a2c21bb8df0ef,인천광역시_64,43,인천광역시
1203,2e6dc4d16e72877786012fd20cae5fc4,대전광역시_21,3,대전광역시
1204,5aea85c4713d40eae97feb783334b0c5,광주광역시_41,3,광주광역시
1205,57dd373b170aefd5e9b772bca6ba9f6f,전라남도_11,2,전라남도
1206,00f451547026f45f75d5dcbe8c830b68,경상북도_39,4,경상북도
1207,c863760d85440ee4f8c74b38a00cc02e,울산광역시_12,1,울산광역시
1208,4ded6e64fbc96932b12a67fc74cb3540,서울특별시_92,1,서울특별시
1209,938dd892811c1c0aefafdef07cb7e1df,대구광역시_72,6,대구광역시
1210,51ee0417c06c522ce757e89729fabd69,부산광역시_95,2,부산광역시
1211,e5ba14779c156dea1e5279b018ef384d,광주광역시_33,7,광주광역시
1212,41a7ff366c64c301985f5d621bc0ca74,인천광역시_56,2,인천광역시
1213,b9c3ca2ff27a6c9b10667dc3eee9dc3f,경기도_108,3,경기도
1214,d8e10a5b49a9ca03ba0e438117bb418f,강원도_13,3,강원도
1215,c359b436c7e09e9a8a1f622e2705fdbb,강원도_8,5,강원도
1216,8b31a2fd8d47ec216972ebdba251194d,경기도_96,8,경기도
1217,95121f84432fb2c30b809c85d89e7fb2,대전광역시_26,1,대전광역시
1218,9320d9e952db6e351c6ca9080557c145,전라남도_43,1,전라남도
1219,5b29b63a32fdbcb94c55e49e5a6219cf,대구광역시_47,2,대구광역시
1220,ee2547be1fabb35f9e81bedd050257e2,서울특별시_85,1,서울특별시
1221,938936daad22fd89784ec81e8fe23378,강원도_28,1,강원도
1222,74a1aed1af38d7dbd22156dff398fa66,대구광역시_50,2,대구광역시
1223,b9b00269568f9d59ea78c4275e5b7f8d,광주광역시_38,1,광주광역시
1224,3cef7fd40883121dfebcea475367fc97,경기도_136,1,경기도
1225,82267084a46dbb08f414f564ab709c15,경기도_288,1,경기도
1226,7e04718670256aca34586975c73373e0,대구광역시_26,19,대구광역시
1227,6940b200a9deaf6af9fc41988c5d0a32,울산광역시_27,1,울산광역시
1228,62f631f4149f21c554436e241f30f4bc,인천광역시_37,3,인천광역시
1229,49dd510916f666217746165f09b49ada,제주특별자치도_3,1,제주특별자치도
1230,9b5e0f9047cee635fe620af690201426,경기도_209,1,경기도
1231,190764339dd82f6948597362354a2716,울산광역시_17,2,울산광역시
1232,00961fa8218bc0d9278bb08c304a4fde,울산광역시_20,1,울산광역시
1233,7e3e2d87d3b4c00aa1e5fba5f9877737,경기도_87,6,경기도
1234,92aa09c66453d69649049aafdd736445,부산광역시_45,3,부산광역시
1235,fafb6ca37e476f4f1e00e4a430995564,경기도_178,3,경기도
1236,a92cd0bb45b18844af4d7623bc07d4be,경상북도_57,2,경상북도
1237,6e265aa877bf33eee6f398591192be5f,인천광역시_62,1,인천광역시
1238,eb12c65f60f9b8984044c7bae4577bd4,서울특별시_93,1,서울특별시
1239,f6149856b904155dcaedaa629c3e14cc,경기도_328,2,경기도
1240,c249837d602c6174120a0fd882cab95c,서울특별시_73,2,서울특별시
1241,51727567626a1187b1bfdfa1f1d12e64,서울특별시_95,1,서울특별시
1242,ad72f86f5d00c39eab1a602f3b6f59a8,전라남도_21,4,전라남도
1243,e11da8a5727363fb9db8d80673ea8d7f,서울특별시_57,7,서울특별시
1244,ca96bd4afea8cfc1f0ef86670ddc73d5,충청북도_11,3,충청북도
1245,e3d73e573bdb085fc09347a6d967d75a,충청남도_23,2,충청남도
1246,cb82da03dbe20895d42c4f384e877051,부산광역시_25,9,부산광역시
1247,a7480f47a9b00f522dc677a2d2d0a2ca,경기도_112,2,경기도
1248,ddf38417bcbf9a37e7457f1141eb7c54,충청북도_10,2,충청북도
1249,cfc262ce7252620c8489162dae3a1284,충청북도_12,5,충청북도
1250,5e2e03f46a691045272a73204c0fdd40,경기도_109,1,경기도
1251,49503a93c014f384439240a6a98a649d,전라남도_15,1,전라남도
1252,4f0b21cdac47b14510754f509a56904a,대구광역시_51,1,대구광역시
1253,75c4e5791756b4c6639da8cf8f2f1def,충청남도_13,1,충청남도
1254,3ce3bae344282eb88136538f8605c00b,서울특별시_75,4,서울특별시
1255,5c4cbe437ab3de7358b983b5dbde8e78,경기도_101,1,경기도
1256,952133c823a6610ae2eed84b9827a346,경기도_161,2,경기도
1257,569a6be245f00e5093965a56e8ca7fa1,경기도_293,1,경기도
1258,60a7a73d9e3d3c9c70f0378621d05031,부산광역시_61,1,부산광역시
1259,07a2069b0287bbff50948e53c1a98f36,서울특별시_84,1,서울특별시
1260,29a7cc7c1fc67c1275efa72356b858c2,대구광역시_48,1,대구광역시
1261,932a6ab43c2b1cb738c1a67267a55e93,충청남도_30,1,충청남도
1262,141fa3c26405b52201ad27aaa3779079,경기도_180,1,경기도
1263,b24885ca86ecf8f5874a54232f628510,대구광역시_67,2,대구광역시
1264,13f666e3c612d2d808db87fbf52b449a,부산광역시_46,2,부산광역시
1265,ab5f6ee533ce2c454cfb55e72e740721,대구광역시_53,1,대구광역시
1266,0933460521c21b72c4e3a0a5c57a690a,서울특별시_154,1,서울특별시
1267,0fb8c308d34d829a80f3202d5414b600,서울특별시_96,1,서울특별시
1268,6e3b9b314b6b004768c0a525d306b36c,인천광역시_61,1,인천광역시
1269,fc5023050ee508bb9fb10dc9a94a3692,경상북도_53,1,경상북도
1270,4ee44ebeea77358eb72bb2cbf6a4e7a7,부산광역시_82,1,부산광역시
1271,d7ea9f82590ed74dd92e8c7c8526699c,충청남도_41,1,충청남도
